week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,category,cuisine,city_code,region_code,center_type,op_area,Predicted_Orders
146,109,2492,388.03,388.03,0,0,Desert,Indian,599,56,TYPE_A,3.6,41
146,109,1543,484.03,485.03,0,0,Desert,Indian,599,56,TYPE_A,3.6,65
146,109,2304,486.03,486.03,0,0,Desert,Indian,599,56,TYPE_A,3.6,41
146,109,2664,344.38,339.56,0,1,Salad,Italian,599,56,TYPE_A,3.6,522
146,109,2569,343.38,338.56,0,1,Salad,Italian,599,56,TYPE_A,3.6,516
146,109,2490,290.03,292.03,0,0,Salad,Italian,599,56,TYPE_A,3.6,257
146,52,1885,157.17,156.17,0,0,Beverages,Thai,685,56,TYPE_B,5.6,2024
146,52,1993,157.14,159.14,0,0,Beverages,Thai,685,56,TYPE_B,5.6,770
146,52,2539,157.14,158.14,0,0,Beverages,Thai,685,56,TYPE_B,5.6,551
146,52,2139,290.03,292.03,0,0,Beverages,Indian,685,56,TYPE_B,5.6,78
146,52,2631,165.93,165.93,0,0,Beverages,Indian,685,56,TYPE_B,5.6,137
146,52,1248,162.99,162.99,0,0,Beverages,Indian,685,56,TYPE_B,5.6,137
146,52,1778,191.12,190.12,0,0,Beverages,Italian,685,56,TYPE_B,5.6,911
146,52,1062,191.15,190.15,0,0,Beverages,Italian,685,56,TYPE_B,5.6,906
146,52,2707,235.74,235.74,0,0,Beverages,Italian,685,56,TYPE_B,5.6,1277
146,52,1207,374.48,372.48,0,0,Beverages,Continental,685,56,TYPE_B,5.6,128
146,52,1230,399.7,398.7,0,0,Beverages,Continental,685,56,TYPE_B,5.6,91
146,52,2322,380.27,381.27,0,0,Beverages,Continental,685,56,TYPE_B,5.6,244
146,52,2290,300.73,299.73,0,0,Rice Bowl,Indian,685,56,TYPE_B,5.6,996
146,52,1727,466.63,466.63,0,0,Rice Bowl,Indian,685,56,TYPE_B,5.6,746
146,52,1109,310.43,310.43,0,0,Rice Bowl,Indian,685,56,TYPE_B,5.6,1720
146,52,1571,641.23,640.23,0,0,Fish,Continental,685,56,TYPE_B,5.6,110
146,52,2104,641.23,641.23,0,0,Fish,Continental,685,56,TYPE_B,5.6,109
146,52,2577,320.13,321.13,0,0,Starters,Thai,685,56,TYPE_B,5.6,277
146,52,2640,320.13,320.13,0,0,Starters,Thai,685,56,TYPE_B,5.6,352
146,52,1878,320.13,319.13,0,0,Starters,Thai,685,56,TYPE_B,5.6,276
146,52,2306,244.5,337.62,1,0,Pasta,Italian,685,56,TYPE_B,5.6,217
146,52,1216,434.56,436.56,0,0,Pasta,Italian,685,56,TYPE_B,5.6,126
146,52,2126,485.03,507.31,0,1,Pasta,Italian,685,56,TYPE_B,5.6,127
146,52,2826,377.33,377.33,0,0,Sandwich,Italian,685,56,TYPE_B,5.6,708
146,52,1754,327.86,329.86,0,0,Sandwich,Italian,685,56,TYPE_B,5.6,809
146,52,1971,346.35,346.35,0,0,Sandwich,Italian,685,56,TYPE_B,5.6,360
146,52,1902,445.23,447.23,0,0,Biryani,Indian,685,56,TYPE_B,5.6,55
146,52,1247,447.23,446.23,0,0,Biryani,Indian,685,56,TYPE_B,5.6,42
146,52,1770,425.83,486.03,0,0,Biryani,Indian,685,56,TYPE_B,5.6,67
146,52,1198,147.5,194.06,0,0,Extras,Thai,685,56,TYPE_B,5.6,498
146,52,1311,197.94,196.94,0,0,Extras,Thai,685,56,TYPE_B,5.6,643
146,52,1803,161.99,182.42,0,0,Extras,Thai,685,56,TYPE_B,5.6,638
146,52,1438,194.0,194.0,0,0,Soup,Thai,685,56,TYPE_B,5.6,114
146,52,2494,194.0,194.0,0,0,Soup,Thai,685,56,TYPE_B,5.6,114
146,52,1847,195.0,195.0,0,0,Soup,Thai,685,56,TYPE_B,5.6,114
146,52,1558,564.6,564.6,0,0,Pizza,Continental,685,56,TYPE_B,5.6,149
146,52,2581,563.6,562.6,0,0,Pizza,Continental,685,56,TYPE_B,5.6,198
146,52,1962,564.6,562.6,0,0,Pizza,Continental,685,56,TYPE_B,5.6,461
146,52,1445,727.53,728.53,0,0,Seafood,Continental,685,56,TYPE_B,5.6,51
146,52,2444,727.53,727.53,0,0,Seafood,Continental,685,56,TYPE_B,5.6,48
146,52,2867,726.53,727.53,0,0,Seafood,Continental,685,56,TYPE_B,5.6,49
146,52,2760,164.9,241.53,0,0,Other Snacks,Thai,685,56,TYPE_B,5.6,394
146,52,1525,320.13,321.13,0,0,Other Snacks,Thai,685,56,TYPE_B,5.6,319
146,52,2704,321.13,319.13,0,0,Other Snacks,Thai,685,56,TYPE_B,5.6,295
146,52,2492,389.03,388.03,0,0,Desert,Indian,685,56,TYPE_B,5.6,70
146,52,1543,484.03,484.03,0,0,Desert,Indian,685,56,TYPE_B,5.6,144
146,52,2304,486.03,485.03,0,0,Desert,Indian,685,56,TYPE_B,5.6,127
146,52,2664,345.38,344.38,0,0,Salad,Italian,685,56,TYPE_B,5.6,394
146,52,2569,344.38,344.38,0,0,Salad,Italian,685,56,TYPE_B,5.6,369
146,52,2490,292.03,292.03,0,0,Salad,Italian,685,56,TYPE_B,5.6,358
146,93,1885,121.31,119.31,0,0,Beverages,Thai,461,34,TYPE_A,3.9,401
146,93,1993,120.28,121.28,0,0,Beverages,Thai,461,34,TYPE_A,3.9,330
146,93,2539,122.28,121.28,0,0,Beverages,Thai,461,34,TYPE_A,3.9,138
146,93,2139,290.03,291.03,0,0,Beverages,Indian,461,34,TYPE_A,3.9,35
146,93,2631,131.95,150.41,0,0,Beverages,Indian,461,34,TYPE_A,3.9,75
146,93,1248,154.26,153.26,0,0,Beverages,Indian,461,34,TYPE_A,3.9,53
146,93,1778,154.26,177.51,0,1,Beverages,Italian,461,34,TYPE_A,3.9,236
146,93,1062,159.11,158.11,0,0,Beverages,Italian,461,34,TYPE_A,3.9,279
146,93,2707,203.73,202.73,0,0,Beverages,Italian,461,34,TYPE_A,3.9,278
146,93,1207,362.78,363.78,0,0,Beverages,Continental,461,34,TYPE_A,3.9,115
146,93,1230,359.9,359.9,0,0,Beverages,Continental,461,34,TYPE_A,3.9,115
146,93,2322,338.59,337.59,0,0,Beverages,Continental,461,34,TYPE_A,3.9,164
146,93,2290,261.96,259.96,0,0,Rice Bowl,Indian,461,34,TYPE_A,3.9,306
146,93,1727,423.95,422.95,0,0,Rice Bowl,Indian,461,34,TYPE_A,3.9,225
146,93,1109,308.49,307.49,0,0,Rice Bowl,Indian,461,34,TYPE_A,3.9,323
146,93,1571,581.03,581.03,0,0,Fish,Continental,461,34,TYPE_A,3.9,55
146,93,2956,581.03,581.03,0,0,Fish,Continental,461,34,TYPE_A,3.9,55
146,93,2104,582.03,581.03,0,0,Fish,Continental,461,34,TYPE_A,3.9,55
146,93,2640,321.13,320.13,0,0,Starters,Thai,461,34,TYPE_A,3.9,157
146,93,1878,321.13,319.13,0,0,Starters,Thai,461,34,TYPE_A,3.9,126
146,93,2306,241.53,307.55,1,0,Pasta,Italian,461,34,TYPE_A,3.9,73
146,93,1216,418.13,418.13,0,0,Pasta,Italian,461,34,TYPE_A,3.9,41
146,93,2126,437.53,460.78,0,1,Pasta,Italian,461,34,TYPE_A,3.9,59
146,93,2826,326.92,325.92,0,0,Sandwich,Italian,461,34,TYPE_A,3.9,278
146,93,1754,291.03,291.03,0,0,Sandwich,Italian,461,34,TYPE_A,3.9,340
146,93,1971,290.06,289.06,0,0,Sandwich,Italian,461,34,TYPE_A,3.9,280
146,93,1902,446.23,445.23,0,0,Biryani,Indian,461,34,TYPE_A,3.9,24
146,93,1558,513.19,512.19,0,0,Pizza,Continental,461,34,TYPE_A,3.9,120
146,93,2581,513.19,512.19,0,0,Pizza,Continental,461,34,TYPE_A,3.9,144
146,93,1962,511.19,512.19,0,0,Pizza,Continental,461,34,TYPE_A,3.9,210
146,93,1445,727.53,866.27,0,0,Seafood,Continental,461,34,TYPE_A,3.9,36
146,93,2444,728.53,727.53,0,0,Seafood,Continental,461,34,TYPE_A,3.9,35
146,93,2867,728.53,727.53,0,0,Seafood,Continental,461,34,TYPE_A,3.9,35
146,93,2760,223.13,260.93,0,0,Other Snacks,Thai,461,34,TYPE_A,3.9,126
146,93,1525,321.13,319.13,0,0,Other Snacks,Thai,461,34,TYPE_A,3.9,126
146,93,2704,320.13,321.13,0,0,Other Snacks,Thai,461,34,TYPE_A,3.9,126
146,93,2492,446.23,446.23,0,0,Desert,Indian,461,34,TYPE_A,3.9,41
146,93,1543,435.56,435.56,0,0,Desert,Indian,461,34,TYPE_A,3.9,65
146,93,2304,482.09,483.09,0,0,Desert,Indian,461,34,TYPE_A,3.9,41
146,93,2664,285.24,338.53,0,0,Salad,Italian,461,34,TYPE_A,3.9,272
146,93,2569,283.3,338.53,0,0,Salad,Italian,461,34,TYPE_A,3.9,275
146,93,2490,279.36,279.36,0,0,Salad,Italian,461,34,TYPE_A,3.9,182
146,186,1885,120.34,119.34,0,0,Beverages,Thai,649,34,TYPE_A,3.4,307
146,186,1993,119.37,119.37,0,0,Beverages,Thai,649,34,TYPE_A,3.4,330
146,186,2539,118.4,116.4,0,0,Beverages,Thai,649,34,TYPE_A,3.4,70
146,186,2139,267.75,268.75,0,0,Beverages,Indian,649,34,TYPE_A,3.4,38
146,186,2631,126.13,152.35,0,0,Beverages,Indian,649,34,TYPE_A,3.4,72
146,186,1248,94.15,137.74,0,0,Beverages,Indian,649,34,TYPE_A,3.4,77
146,186,1778,153.26,173.63,0,0,Beverages,Italian,649,34,TYPE_A,3.4,171
146,186,1062,150.41,151.35,0,1,Beverages,Italian,649,34,TYPE_A,3.4,299
146,186,2707,203.7,204.7,0,0,Beverages,Italian,649,34,TYPE_A,3.4,277
146,186,1207,362.78,364.78,0,0,Beverages,Continental,649,34,TYPE_A,3.4,115
146,186,1230,346.29,347.29,0,0,Beverages,Continental,649,34,TYPE_A,3.4,115
146,186,2322,368.63,367.63,0,0,Beverages,Continental,649,34,TYPE_A,3.4,86
146,186,2290,259.96,261.96,0,0,Rice Bowl,Indian,649,34,TYPE_A,3.4,305
146,186,1727,422.95,422.95,0,0,Rice Bowl,Indian,649,34,TYPE_A,3.4,118
146,186,1109,309.43,310.43,0,0,Rice Bowl,Indian,649,34,TYPE_A,3.4,285
146,186,1571,583.03,583.03,0,0,Fish,Continental,649,34,TYPE_A,3.4,55
146,186,2104,581.03,582.03,0,0,Fish,Continental,649,34,TYPE_A,3.4,55
146,186,2577,321.13,319.13,0,0,Starters,Thai,649,34,TYPE_A,3.4,99
146,186,2640,319.13,321.13,0,0,Starters,Thai,649,34,TYPE_A,3.4,100
146,186,1878,321.13,320.13,0,0,Starters,Thai,649,34,TYPE_A,3.4,99
146,186,1216,416.13,417.13,0,0,Pasta,Italian,649,34,TYPE_A,3.4,41
146,186,2826,326.92,326.92,0,0,Sandwich,Italian,649,34,TYPE_A,3.4,276
146,186,1754,290.06,289.06,0,0,Sandwich,Italian,649,34,TYPE_A,3.4,334
146,186,1971,289.12,288.12,0,0,Sandwich,Italian,649,34,TYPE_A,3.4,277
146,186,1247,446.23,445.23,0,0,Biryani,Indian,649,34,TYPE_A,3.4,19
146,186,1770,426.83,425.83,0,0,Biryani,Indian,649,34,TYPE_A,3.4,20
146,186,1558,511.19,512.19,0,0,Pizza,Continental,649,34,TYPE_A,3.4,120
146,186,2581,513.19,512.19,0,0,Pizza,Continental,649,34,TYPE_A,3.4,144
146,186,1962,511.19,512.19,0,0,Pizza,Continental,649,34,TYPE_A,3.4,157
146,186,1445,728.53,727.53,0,0,Seafood,Continental,649,34,TYPE_A,3.4,25
146,186,2444,726.53,727.53,0,0,Seafood,Continental,649,34,TYPE_A,3.4,25
146,186,2867,728.53,727.53,0,0,Seafood,Continental,649,34,TYPE_A,3.4,25
146,186,2760,184.36,260.93,0,0,Other Snacks,Thai,649,34,TYPE_A,3.4,99
146,186,2704,319.13,321.13,0,0,Other Snacks,Thai,649,34,TYPE_A,3.4,99
146,186,1543,387.03,483.09,0,0,Desert,Indian,649,34,TYPE_A,3.4,73
146,186,2304,387.03,482.09,0,0,Desert,Indian,649,34,TYPE_A,3.4,70
146,186,2664,283.24,340.53,0,0,Salad,Italian,649,34,TYPE_A,3.4,259
146,186,2569,284.24,340.53,0,0,Salad,Italian,649,34,TYPE_A,3.4,266
146,186,2490,280.36,280.36,0,0,Salad,Italian,649,34,TYPE_A,3.4,182
146,146,1885,121.28,120.28,0,0,Beverages,Thai,526,34,TYPE_B,5.0,422
146,146,1993,119.31,119.31,0,0,Beverages,Thai,526,34,TYPE_B,5.0,374
146,146,2539,123.25,122.25,0,0,Beverages,Thai,526,34,TYPE_B,5.0,223
146,146,2139,281.3,282.3,0,0,Beverages,Indian,526,34,TYPE_B,5.0,78
146,146,2631,129.04,148.47,0,0,Beverages,Indian,526,34,TYPE_B,5.0,128
146,146,1248,154.26,154.26,0,0,Beverages,Indian,526,34,TYPE_B,5.0,115
146,146,1778,161.08,160.08,0,0,Beverages,Italian,526,34,TYPE_B,5.0,308
146,146,1062,159.14,158.14,0,0,Beverages,Italian,526,34,TYPE_B,5.0,501
146,146,2707,206.67,205.67,0,0,Beverages,Italian,526,34,TYPE_B,5.0,436
146,146,1207,361.87,360.87,0,0,Beverages,Continental,526,34,TYPE_B,5.0,124
146,146,1230,344.38,344.38,0,0,Beverages,Continental,526,34,TYPE_B,5.0,124
146,146,2322,357.02,355.02,0,0,Beverages,Continental,526,34,TYPE_B,5.0,139
146,146,2290,259.96,259.96,0,0,Rice Bowl,Indian,526,34,TYPE_B,5.0,636
146,146,1727,422.95,422.95,0,0,Rice Bowl,Indian,526,34,TYPE_B,5.0,339
146,146,1109,310.43,309.43,0,0,Rice Bowl,Indian,526,34,TYPE_B,5.0,992
146,146,1571,581.03,582.03,0,0,Fish,Continental,526,34,TYPE_B,5.0,100
146,146,2956,581.03,581.03,0,0,Fish,Continental,526,34,TYPE_B,5.0,100
146,146,2104,584.94,583.94,0,0,Fish,Continental,526,34,TYPE_B,5.0,100
146,146,2577,320.13,320.13,0,0,Starters,Thai,526,34,TYPE_B,5.0,291
146,146,2640,319.13,320.13,0,0,Starters,Thai,526,34,TYPE_B,5.0,370
146,146,1878,320.13,321.13,0,0,Starters,Thai,526,34,TYPE_B,5.0,304
146,146,2306,241.53,313.31,1,0,Pasta,Italian,526,34,TYPE_B,5.0,149
146,146,1216,416.13,418.13,0,0,Pasta,Italian,526,34,TYPE_B,5.0,122
146,146,2826,325.92,326.92,0,0,Sandwich,Italian,526,34,TYPE_B,5.0,539
146,146,1754,292.03,291.03,0,0,Sandwich,Italian,526,34,TYPE_B,5.0,581
146,146,1971,290.06,290.06,0,0,Sandwich,Italian,526,34,TYPE_B,5.0,298
146,146,1902,446.23,447.23,0,0,Biryani,Indian,526,34,TYPE_B,5.0,66
146,146,1247,447.23,445.23,0,0,Biryani,Indian,526,34,TYPE_B,5.0,44
146,146,1770,425.83,427.83,0,0,Biryani,Indian,526,34,TYPE_B,5.0,67
146,146,1558,512.19,512.19,0,0,Pizza,Continental,526,34,TYPE_B,5.0,151
146,146,2581,511.19,512.19,0,0,Pizza,Continental,526,34,TYPE_B,5.0,197
146,146,1962,512.19,511.19,0,0,Pizza,Continental,526,34,TYPE_B,5.0,239
146,146,1445,726.53,727.53,0,0,Seafood,Continental,526,34,TYPE_B,5.0,50
146,146,2444,726.53,726.53,0,0,Seafood,Continental,526,34,TYPE_B,5.0,47
146,146,2760,183.36,262.93,0,1,Other Snacks,Thai,526,34,TYPE_B,5.0,467
146,146,1525,321.13,319.13,0,0,Other Snacks,Thai,526,34,TYPE_B,5.0,277
146,146,2704,320.13,319.13,0,0,Other Snacks,Thai,526,34,TYPE_B,5.0,295
146,146,2492,446.23,445.23,0,0,Desert,Indian,526,34,TYPE_B,5.0,122
146,146,1543,454.93,456.93,0,0,Desert,Indian,526,34,TYPE_B,5.0,140
146,146,2304,430.71,482.09,0,0,Desert,Indian,526,34,TYPE_B,5.0,129
146,146,2664,283.3,338.53,0,0,Salad,Italian,526,34,TYPE_B,5.0,427
146,146,2569,285.24,339.53,0,0,Salad,Italian,526,34,TYPE_B,5.0,430
146,146,2490,271.6,272.6,0,0,Salad,Italian,526,34,TYPE_B,5.0,247
146,57,1885,136.77,137.77,0,0,Beverages,Thai,541,77,TYPE_C,2.8,264
146,57,1993,143.62,143.62,0,0,Beverages,Thai,541,77,TYPE_C,2.8,122
146,57,2539,145.56,144.56,0,0,Beverages,Thai,541,77,TYPE_C,2.8,161
146,57,1248,129.01,155.26,0,0,Beverages,Indian,541,77,TYPE_C,2.8,57
146,57,1778,156.2,157.2,0,0,Beverages,Italian,541,77,TYPE_C,2.8,219
146,57,1062,153.26,153.26,0,0,Beverages,Italian,541,77,TYPE_C,2.8,283
146,57,1207,361.87,359.87,0,0,Beverages,Continental,541,77,TYPE_C,2.8,116
146,57,1230,358.9,358.9,0,0,Beverages,Continental,541,77,TYPE_C,2.8,116
146,57,2322,367.63,369.63,0,0,Beverages,Continental,541,77,TYPE_C,2.8,86
146,57,2290,298.79,297.79,0,0,Rice Bowl,Indian,541,77,TYPE_C,2.8,285
146,57,1727,445.23,447.23,0,0,Rice Bowl,Indian,541,77,TYPE_C,2.8,192
146,57,1109,311.43,311.43,0,0,Rice Bowl,Indian,541,77,TYPE_C,2.8,167
146,57,2640,320.13,320.13,0,0,Starters,Thai,541,77,TYPE_C,2.8,47
146,57,1878,319.13,320.13,0,0,Starters,Thai,541,77,TYPE_C,2.8,44
146,57,1216,413.25,413.25,0,0,Pasta,Italian,541,77,TYPE_C,2.8,29
146,57,2826,326.92,327.92,0,0,Sandwich,Italian,541,77,TYPE_C,2.8,274
146,57,1754,330.83,329.83,0,0,Sandwich,Italian,541,77,TYPE_C,2.8,326
146,57,1971,328.86,329.86,0,0,Sandwich,Italian,541,77,TYPE_C,2.8,234
146,57,1558,550.99,550.99,0,0,Pizza,Continental,541,77,TYPE_C,2.8,120
146,57,2581,551.99,551.99,0,0,Pizza,Continental,541,77,TYPE_C,2.8,140
146,57,1962,550.96,552.96,0,0,Pizza,Continental,541,77,TYPE_C,2.8,126
146,57,2444,727.53,726.53,0,0,Seafood,Continental,541,77,TYPE_C,2.8,22
146,57,2704,320.13,321.13,0,0,Other Snacks,Thai,541,77,TYPE_C,2.8,44
146,57,2492,456.93,456.93,0,0,Desert,Indian,541,77,TYPE_C,2.8,29
146,57,1543,470.45,471.45,0,0,Desert,Indian,541,77,TYPE_C,2.8,64
146,57,2664,323.07,322.07,0,0,Salad,Italian,541,77,TYPE_C,2.8,300
146,57,2569,318.22,317.22,0,0,Salad,Italian,541,77,TYPE_C,2.8,306
146,57,2490,291.03,291.03,0,0,Salad,Italian,541,77,TYPE_C,2.8,206
146,149,1885,141.65,140.65,0,0,Beverages,Thai,478,77,TYPE_A,2.4,644
146,149,1993,141.68,139.68,0,0,Beverages,Thai,478,77,TYPE_A,2.4,385
146,149,2539,141.62,143.62,0,0,Beverages,Thai,478,77,TYPE_A,2.4,258
146,149,2631,121.25,151.38,0,0,Beverages,Indian,478,77,TYPE_A,2.4,74
146,149,1248,137.74,138.74,0,0,Beverages,Indian,478,77,TYPE_A,2.4,48
146,149,1778,155.2,175.6,0,0,Beverages,Italian,478,77,TYPE_A,2.4,155
146,149,1062,154.26,158.17,0,1,Beverages,Italian,478,77,TYPE_A,2.4,374
146,149,2707,208.58,207.58,0,0,Beverages,Italian,478,77,TYPE_A,2.4,145
146,149,1230,367.63,369.63,0,0,Beverages,Continental,478,77,TYPE_A,2.4,110
146,149,2322,368.63,367.63,0,0,Beverages,Continental,478,77,TYPE_A,2.4,86
146,149,2290,298.79,298.79,0,0,Rice Bowl,Indian,478,77,TYPE_A,2.4,171
146,149,1727,447.23,447.23,0,0,Rice Bowl,Indian,478,77,TYPE_A,2.4,173
146,149,1109,310.43,309.43,0,0,Rice Bowl,Indian,478,77,TYPE_A,2.4,187
146,149,2640,321.13,319.13,0,0,Starters,Thai,478,77,TYPE_A,2.4,100
146,149,1878,320.13,321.13,0,0,Starters,Thai,478,77,TYPE_A,2.4,99
146,149,2306,241.53,335.62,1,0,Pasta,Italian,478,77,TYPE_A,2.4,43
146,149,1216,412.25,412.25,0,0,Pasta,Italian,478,77,TYPE_A,2.4,29
146,149,2126,472.42,471.42,0,0,Pasta,Italian,478,77,TYPE_A,2.4,29
146,149,2826,326.92,326.92,0,0,Sandwich,Italian,478,77,TYPE_A,2.4,133
146,149,1754,329.83,328.83,0,0,Sandwich,Italian,478,77,TYPE_A,2.4,182
146,149,1971,328.86,329.86,0,0,Sandwich,Italian,478,77,TYPE_A,2.4,131
146,149,1247,445.23,447.23,0,0,Biryani,Indian,478,77,TYPE_A,2.4,19
146,149,1770,425.83,486.03,0,0,Biryani,Indian,478,77,TYPE_A,2.4,20
146,149,1558,558.75,558.75,0,0,Pizza,Continental,478,77,TYPE_A,2.4,120
146,149,2581,559.72,558.72,0,0,Pizza,Continental,478,77,TYPE_A,2.4,140
146,149,1962,562.6,564.6,0,0,Pizza,Continental,478,77,TYPE_A,2.4,88
146,149,2444,726.53,727.53,0,0,Seafood,Continental,478,77,TYPE_A,2.4,23
146,149,2760,183.36,260.93,0,0,Other Snacks,Thai,478,77,TYPE_A,2.4,99
146,149,2704,320.13,320.13,0,0,Other Snacks,Thai,478,77,TYPE_A,2.4,99
146,149,2492,456.93,456.93,0,0,Desert,Indian,478,77,TYPE_A,2.4,29
146,149,1543,466.57,467.57,0,0,Desert,Indian,478,77,TYPE_A,2.4,64
146,149,2304,482.09,482.09,0,0,Desert,Indian,478,77,TYPE_A,2.4,29
146,149,2664,322.07,323.07,0,0,Salad,Italian,478,77,TYPE_A,2.4,150
146,149,2569,322.07,322.07,0,0,Salad,Italian,478,77,TYPE_A,2.4,199
146,89,1885,156.17,158.17,0,0,Beverages,Thai,703,56,TYPE_A,4.8,1101
146,89,1993,157.14,157.14,0,0,Beverages,Thai,703,56,TYPE_A,4.8,546
146,89,2539,159.11,160.11,0,0,Beverages,Thai,703,56,TYPE_A,4.8,286
146,89,2139,379.3,378.3,0,0,Beverages,Indian,703,56,TYPE_A,4.8,41
146,89,2631,165.93,163.93,0,0,Beverages,Indian,703,56,TYPE_A,4.8,75
146,89,1248,165.93,164.93,0,0,Beverages,Indian,703,56,TYPE_A,4.8,75
146,89,1778,185.27,185.27,0,0,Beverages,Italian,703,56,TYPE_A,4.8,407
146,89,1062,190.15,189.15,0,0,Beverages,Italian,703,56,TYPE_A,4.8,491
146,89,2707,238.68,229.92,0,1,Beverages,Italian,703,56,TYPE_A,4.8,781
146,89,1207,372.51,372.51,0,0,Beverages,Continental,703,56,TYPE_A,4.8,130
146,89,1230,382.24,380.24,0,0,Beverages,Continental,703,56,TYPE_A,4.8,140
146,89,2322,384.12,386.12,0,0,Beverages,Continental,703,56,TYPE_A,4.8,248
146,89,2290,286.21,284.21,0,0,Rice Bowl,Indian,703,56,TYPE_A,4.8,621
146,89,1727,465.63,464.63,0,0,Rice Bowl,Indian,703,56,TYPE_A,4.8,389
146,89,1109,309.43,309.43,0,0,Rice Bowl,Indian,703,56,TYPE_A,4.8,660
146,89,1571,641.23,640.23,0,0,Fish,Continental,703,56,TYPE_A,4.8,77
146,89,2956,640.23,639.23,0,0,Fish,Continental,703,56,TYPE_A,4.8,77
146,89,2104,640.23,640.23,0,0,Fish,Continental,703,56,TYPE_A,4.8,77
146,89,2577,321.13,321.13,0,0,Starters,Thai,703,56,TYPE_A,4.8,101
146,89,2640,321.13,319.13,0,0,Starters,Thai,703,56,TYPE_A,4.8,124
146,89,1878,319.13,321.13,0,0,Starters,Thai,703,56,TYPE_A,4.8,125
146,89,2306,227.01,337.62,1,0,Pasta,Italian,703,56,TYPE_A,4.8,187
146,89,1216,416.13,418.13,0,0,Pasta,Italian,703,56,TYPE_A,4.8,41
146,89,2126,486.03,484.03,0,0,Pasta,Italian,703,56,TYPE_A,4.8,41
146,89,2826,379.33,378.33,0,0,Sandwich,Italian,703,56,TYPE_A,4.8,477
146,89,1754,328.86,328.86,0,0,Sandwich,Italian,703,56,TYPE_A,4.8,465
146,89,1971,344.35,345.35,0,0,Sandwich,Italian,703,56,TYPE_A,4.8,149
146,89,1902,446.23,446.23,0,0,Biryani,Indian,703,56,TYPE_A,4.8,27
146,89,1247,446.23,447.23,0,0,Biryani,Indian,703,56,TYPE_A,4.8,29
146,89,1198,190.18,242.53,0,0,Extras,Thai,703,56,TYPE_A,4.8,197
146,89,1311,146.5,218.28,0,0,Extras,Thai,703,56,TYPE_A,4.8,197
146,89,1803,170.75,217.34,0,0,Extras,Thai,703,56,TYPE_A,4.8,197
146,89,1438,194.0,194.0,0,0,Soup,Thai,703,56,TYPE_A,4.8,115
146,89,2494,194.0,195.0,0,0,Soup,Thai,703,56,TYPE_A,4.8,115
146,89,1847,195.0,196.0,0,0,Soup,Thai,703,56,TYPE_A,4.8,115
146,89,1558,563.6,563.6,0,0,Pizza,Continental,703,56,TYPE_A,4.8,150
146,89,2581,563.6,564.6,0,0,Pizza,Continental,703,56,TYPE_A,4.8,190
146,89,1962,563.6,640.23,0,0,Pizza,Continental,703,56,TYPE_A,4.8,262
146,89,1445,726.53,728.53,0,0,Seafood,Continental,703,56,TYPE_A,4.8,46
146,89,2444,726.53,726.53,0,0,Seafood,Continental,703,56,TYPE_A,4.8,44
146,89,2867,726.53,726.53,0,0,Seafood,Continental,703,56,TYPE_A,4.8,44
146,89,2760,163.99,241.53,0,0,Other Snacks,Thai,703,56,TYPE_A,4.8,144
146,89,1525,320.13,320.13,0,0,Other Snacks,Thai,703,56,TYPE_A,4.8,132
146,89,2704,319.13,319.13,0,0,Other Snacks,Thai,703,56,TYPE_A,4.8,132
146,89,2492,388.03,389.03,0,0,Desert,Indian,703,56,TYPE_A,4.8,41
146,89,1543,484.03,484.03,0,0,Desert,Indian,703,56,TYPE_A,4.8,65
146,89,2664,344.38,345.38,0,0,Salad,Italian,703,56,TYPE_A,4.8,306
146,89,2569,343.38,343.38,0,0,Salad,Italian,703,56,TYPE_A,4.8,279
146,89,2490,290.03,291.03,0,0,Salad,Italian,703,56,TYPE_A,4.8,270
146,124,1885,160.11,150.38,0,1,Beverages,Thai,590,56,TYPE_C,4.0,655
146,124,1993,157.14,151.38,0,1,Beverages,Thai,590,56,TYPE_C,4.0,531
146,124,2539,158.11,158.11,0,0,Beverages,Thai,590,56,TYPE_C,4.0,161
146,124,2139,275.48,275.48,0,0,Beverages,Indian,590,56,TYPE_C,4.0,41
146,124,2631,165.93,165.93,0,0,Beverages,Indian,590,56,TYPE_C,4.0,56
146,124,1248,165.93,163.93,0,0,Beverages,Indian,590,56,TYPE_C,4.0,53
146,124,1778,191.15,189.15,0,0,Beverages,Italian,590,56,TYPE_C,4.0,371
146,124,1062,193.09,193.09,0,0,Beverages,Italian,590,56,TYPE_C,4.0,370
146,124,2707,240.59,241.59,0,0,Beverages,Italian,590,56,TYPE_C,4.0,436
146,124,1207,388.0,388.0,0,0,Beverages,Continental,590,56,TYPE_C,4.0,91
146,124,1230,380.27,381.27,0,0,Beverages,Continental,590,56,TYPE_C,4.0,120
146,124,2322,386.12,386.12,0,0,Beverages,Continental,590,56,TYPE_C,4.0,188
146,124,2290,303.64,304.64,0,0,Rice Bowl,Indian,590,56,TYPE_C,4.0,394
146,124,1727,464.63,466.63,0,0,Rice Bowl,Indian,590,56,TYPE_C,4.0,410
146,124,1109,309.43,311.43,0,0,Rice Bowl,Indian,590,56,TYPE_C,4.0,451
146,124,1571,641.23,640.23,0,0,Fish,Continental,590,56,TYPE_C,4.0,53
146,124,2956,641.23,639.23,0,0,Fish,Continental,590,56,TYPE_C,4.0,53
